,review,sentiment
9078,tini room repeat request hotel staff provid extra coat hanger eventu arriv coupl hour later rip price bar singl gin tonic no window abl open fresh air air con noisi thi room biggest room i refus stay smaller room paid per night could got i book coupl day,0
9079,it realli problem night bathroom realli small veri clean well maintain though,0
9080,normal i critic london hotel one problem,0
9081,accord escap map behind door believ room smallest hotel even place open luggag,0
9082,descript room superior delux club none applic room shown the club room grade standard,0
9083,the room tini i pretti sure measur accur alway get other way the bathroom also nook much hang room,0
9084,room fairli small compar hotel i stay london hairdryer realli old rear side wide open mesh filter almost given recent design i got chunk hair suck ask scissor cut hair,0
9085,veri small cosi bedroom bathroom,0
9086,everyth did enjoy night stay recommend anyon i busi compani pay i use money i woukd give rate minu not happi custom,0
9087,did even servic restaur also menu room servic limit,0
9088,i think guest offer discount pre book breakfast anyon pay stay offer breakfast price,0
9089,small room i mean smell even walk around bed space imposs get undress move bathroom even wors we get refund breakfast due complain room,0
9090,there chang room area toilet guest alreadi book baggag store day,0
9091,don disillus pretti pictur staff rather rude us lack complet understand english languag none staff appear nativ speaker room extrem small use stair get bathroom sleep area also make space advertis larger realli even slim person i reach side bed without move furnitur window could open half cover balconi wall floor the air condit dusti,0
9092,the superior room suppos littl small step bathroom littl inconveni bad spoil stay,0
9093,the mattress ok comfort could i cannot recommend hotel ambulatori issu access stair entranc there also stair enter room i understand room without otherwis hidden gem,0
9094,the price paid stay disappoint room thought small side bathroom compact also price i think breakfast includ,0
9095,i cannot fault hotel,0
9096,the room lower level small bathroom tini the shower stall x my husband could bare stand would imposs rais arm wash hair so ridicul not worth night,0
9097,room tini enter staircas immedi insid room door shower spray bathroom due tini shower screen,0
9098,the room small green secur light door much bright i could sleep,0
9099,no neg,0
9100,certain recept staff less helpful clean supervisor agress manag advis gave attent,0
9101,phone signal room made stress abl receiv import phone call,0
9102,the bathroom realli small hate small bathroom realli slept room realli day,0
9103,i expect get bodi lotion purchas nearbi store onli shower gel shampoo provid,0
9104,no neg,0
9105,the room stay need bit refurb the wallpap look tatti blind broken littl disappoint i contempl ask move howev tight schedul day want get upset room small,0
9106,lavatori incred small i live room call club room if big guy right hand absolut find difficult clean use toilet,0
9107,no neg,0
9108,no neg,0
9109,on arriv wait check ask move anoth hotel i firmli refus promptli alloc room i ask staff confirm book superior doubl would honour i told would room small i climb bed get it howev comfort i doubt use hotel even though i still sure room i got superior doubl how small must standard doubl,0
9110,i found room bit cold thermostat seem control room,0
9111,the neg restaur open even plenti eateri nearbi,0
9112,towel rough exfoli everi use sheet could use fabric soften,0
9113,nois fellow guest unhappi babi next door,0
9114,noth,0
9115,we disappoint size room even though chose superior doubl room also disappoint view window scruffi block flat,0
9116,a room matchbox money superior room not dirti net curtain date decor untidi paintwork shabbi mark scuff mark no water room star hotel websit mislead seen room th floor put pet would recommend hotel even last breath i felt i wast money time stay disgust four star hotel the entranc one big front good way shaftsburi hotel will ever list stay ever,0
9117,littl point shower screen room could littl bigger avoid wet floor much,0
9118,we wait around half hour room prepar even though could check still wait although staff apologet offer us tea coffe still nuisanc wait longer the bed comofort unfortun hole wall black mark wall littl disappoint,0
9119,the room size consequ doubl bed realli small somewhat restrict movement much i could pass wife part room without one us move asid the view window none exist directli onto wall less away,0
9120,the fact book threw ndt hotel direct pay breakfast even though hotel say breakfast free guesr,0
9121,sheet chang even put request receptionist said would seen we spill coffe would appreci sheet chang thing perfect,0
9122,aost perfect warn huge vegetarian cook breakfast option vegi sausag lot choic breakfast thing problem,0
9123,room spaciou would like,0
9124,a lot stair staff upgrad room ground floor room lift go floor,0
9125,noth fault,0
9126,room realli tini make valu moni hotel,0
9127,room small decor rather shabbi shower screen small therefor floor got wet,0
9128,staff speak english well seem trend london servic industri fill eastern european cannot convey idea understand queri inconveni small room even smaller bathroom had room th fl reach via elev th snakey passag step anyon averag size would abl move room hallway claustrophob the closet small day worth cloth fit shoe stay floor behind door great expans wall beg row hook coat sundri those lay suitcas rest the desk corner essenti lay thing kettl hairdryer drawer howev close bed kept hit toe hip corner it could use mini fridg underneath the last import thing hotel comfort bed these bed smaller doubl hard rock i order extra comfort place top it help somewhat,0
9129,room size small bathroom couldnt physic get without stand toilet close door bar basic poor qualiti towel bed sheet etc,0
9130,room small difficult get bed so close window view aw,0
9131,the room absolut tini even realli walk the window close freez cold extrem noisi room moreov air con heat room either the furnitur old total worn scratch mark everywher the shampoo joke like glu hair togeth brush anymor condition provid gener dark uninvit hotel i understand peopl rate high i come back definit star opinion,0
9132,creaki floor uncomfort pillow leak iron one staff member deliv iron i ask come board repli grumpili i told bring iron walk huff get iron board,0
9133,basement room i disinclin open window air secur wise outlook aw also noisi fridg buzz away night cupboard besid bed,0
9134,stuff poor slow check the room small pictur look bigger bed small two the room clean towel realli old clean well i never come back hotel,0
9135,toilet posit could use design therefor go elsewher use toilet,0
9136,i like complain room small side,0
9137,no neg,0
9138,bedroom far small bathroom small cannot get without close door step halfway just space silli step right bedroom door get bed,0
9139,the price come least a littl extortion i thought,0
9140,place littl noisey delux room small price the bed hard,0
9141,no neg,0
9142,well given hotel i book i realli say much despit book day earlier despit hotel look pretti busi i shift hotel suppos boiler fault not tourist stay regularli london hotel i realis code overbook nicer hotel shunt guest quieter hotel round corner fill room it happen often unlucki travel room breakfast top room fair tidi certainli compar similarli rate hotel i stay,0
9143,cleaner walk i half nake fire alarm go first thing one bother say mistak the room aw,0
9144,the room tini no bath the access room block staff tell correct way reach room i enrol onto premium club without explan,0
9145,no neg,0
9146,i arriv late told upgrad room king size bed world slowest check i open room door find two twin bed i phone recept ask move room doubl bed i book recept inform room avail howev would make twin bed doubl the ladi recept waiter arriv make bed it took minut mean i get room pm night check incred slow ladi desk took around minut check peopl,0
9147,upon arriv tri shift book across sister hotel paddington explan refus given tripl delux room realli poor cramp room tatti look onto squar concret storag area full drink water contain manag offer concess attempt satisfi hotel grand room experienc star,0
9148,told i upgrad larg doubl singl enough room open wardrob door access one side bed,0
9149,no neg,0
9150,perhap addit space like gym ballroom public facil would make appeal travel,0
9151,the room suppos delux room slightli bigger superior room accord web site way small the facil satisfactori mini bar gym,0
9152,no neg,0
9153,cleanli littl lack dri glob white stuff drape would care guess origin didn notic i pull shut too tire chang room,0
9154,the room except small you would want share room anoth person the shower full screen bathroom floor got wet no towel avail step onto shower stair go room danger especi i warn,0
9155,air con work shower head loos run wine beer meant doubl room end singl bed poorli spoken english speak staff,0
9156,the floor squeez lot becaus move th floor th floor,0
9157,superior doubl room eg descript somewhat room small cramp,0
9158,a littl room,0
9159,no neg,0
9160,room spaciou typic london otherwis room fine,0
9161,could suppli toiletri room room small,0
9162,one parti move sister hotel room allegedli hot water we inform till check i paid doubl delux room actual got move shoe box they even tri charg us room one occas order room servic time none correct my partner dairi intoler sandwich order chees even though say menu we assur would remov bill howver charg check check noon woken housekeep want clean room,0
9163,the build old practic disabl elderli guest step build step floor although lift,0
9164,we read bad recommend hotel usual redirect client hotel overbook sure thi true as soon arriv tri i need confirm pregnanc order took minut give room i think profession my husband also confirm month weekend birthday hotel part present nobodi defer we also ask addit blanket sunday need call twice front desk order brought almost hour,0
9165,the small chunki cup saucer bigger mug pleas now i picki,0
9166,noth,0
9167,room small despit call delux doubl feet hang end bed bathroom small difficult stand shower mostli went floor also open staircas room foot bed,0
9168,room rather small but london veri poor select tv station bring tablet netflix,0
9169,veri squeaki floor room room heard nois corridor easili,0
9170,room qualiti realli bad small even room avail i reloc address wast much time complic,0
9171,i upgrad extra perk sure upgrad did find staff helpful fact one seem interest room need paint crack ceil,0
9172,noth,0
9173,quit expens get tini room smaller cruis cabin finish the entir room tilt ye tilt,0
9174,the bar amaretto two day run disappoint guest club room small bathroom tini not great view,0
9175,the room extrem small twin room hot night turn ac central room small window the young close function,0
9176,veri small bathroom tini sink,0
9177,room size locker stair onsud room feel like attic,0
9178,room small altough got better categori noisi floor the bathroom extrem small hard close door insid the room bit strang stair bathroom actual bedroom the window also view room size becam bit claustrofob,0
9179,the maid tri walk room morn without knock i found rude unprofession,0
9180,room size quit small book superior room discov equival standard room elsewher,0
9181,no neg,0
9182,club room bit small perfectli adequ night stay,0
9183,noth i impress everyth concern staff they help provid inform get around london transit system,0
9184,the room small size,0
9185,room small hey london,0
9186,no signal mobil lower ground floor alway come build make phone call,0
9187,the air con seem make bad smell come room one point report it disappear turn,0
9188,no neg,0
9189,we book doubl suprem alloc twin doubl on top room way near dust could see dust fli room next night far better got club room yet twin singl bed room nice tidi spaciou,0
9190,the room small there enough space move around,0
9191,room slightli small comfort well present,0
9192,the room small it hard walk open one luggag the bed also small uncomfort if live underground could depress,0
9193,the air circul pretti bad room small window open tini bit caus discomfort due lack fresh air,0
9194,on arriv offer upgrad said larger room the room size shoe box bed describ doubl at one point night i woke partner elbow mouth liter room bed definit worth night even breakfast oh shaver socket work,0
9195,our room quit small includ bed desk bathroom littl space,0
9196,my room small expect london hotel,0
9197,no neg,0
9198,i upgrad standard room but i got still pathet a room bigger x pretend window open corridor i shudder think would i upgrad,0
9199,came earli check room readi staff told wait front loung never came back updat,0
9200,room bit small side obvious spend much time charg larg bottl water think probabl normal room servic tad overpr opinion,0
9201,the room bathroom tight imposs walk bed furnitur suitcas floor bathroom sink ridicul small with pullout bed suit room get around thi realli hotel dine room use breakfast the lobbi sit room dark tast adam famili gothic not good sign see peopl stand doorstep smoke arriv look window pullout bedroom window joy dirti stack empti water bottl,0
9202,no neg,0
9203,no neg,0
9204,ref room strong nois special bathroom ceil spread bedroom night serious disturb proper sleep caus aerat system poor lighten system,0
9205,poor room locat basement ground level much view difficult commun staff seem due lanuag barrier,0
9206,despit initi appear onlin room photo room small price paid compar shown expect star hotel dissappoint,0
9207,noth,0
9208,staff friendlier time last smile would still make differ just basic staff train courtesi friendli,0
9209,need complet renov shabbi short bed liter although i tall person blind broken even superior room,0
9210,the room incred small so bed my husband ft half leg hang end,0
9211,no neg,0
9212,i greet inform accommod i would accommod sister properti there mild surpris i receiv prior informatio ring true i polit firmli refus altern premis guess room materialis i need area person reason besid point i book inver terrac i want thi poor stuff i would like comment book agent you alway serv well past moira lawson,0
9213,the club room upgrad small especi bathroom it took bit get use pro still outweigh con we come back june,0
9214,headroom shower also two inch gap bottom bedroom door fill gap towel stop light flood put light,0
9215,the room extrem small i book superior doubl i disappoint let ruin trip i suppos expect london price,0
9216,the room small upon arriv i told i upgrad club room room extrem small god know size origin room,0
9217,it rain monday,0
9218,the room small didnt great expect i could almost touch wall sit doubl bed,0
9219,mattress need replac sag middl could feel spring couldn open blind,0
9220,couldn find remot control could activ air con,0
9221,room small price good guess reflect room size,0
9222,noisi road work quit earli morn mainten came look shower whilst i room big upgrad fine need,0
9223,the bathroom small though larg person would littl space shower,0
9224,too much nois around room contact duti manag never report back call hik anoth time send someon check veri noisi time morn,0
9225,ineffect heater room shower cubicl small close ceil veri small room be told hotel full i would move hotel close,0
9226,noth report,0
9227,we told room upgrad i would like stay previou one the room small air condit make hot,0
9228,we move due doubl twin book but move us sister hotel area includ breakfast apologet help,0
9229,the thing i would say room small realli i expect club doubl could also done littl decor place might good idea put websit room small one small thing complimentari drink fridg bottl open open,0
9230,tini room unfortun i unpleas case staff recept my friend left handbag recept even receptionist promis bring number next day morn ensur noth left so spend minut member recept final found bag directli tabl front i didnt expect could happen london,0
9231,ye room compact lol clean fair visit london realli put head actual spend much time room well i anyway,0
9232,the locat good build lay nice staff v nice friendli the room basic facil like tea coffe shower gel bodi cream none the towel bed sheet smell realli bad extent i develop skin rash mattress pilow uncomfort,0
9233,i book club room fine along littl extra bathroom the sink small whi bother when i leant tri brush teeth rins face stupidli place glass shelf stop what idiot design love hotel pay club room get bathroom cupboard accept the bathroom could made metr wider decent wash basin put stay,0
9234,old style window fix posit could open close gap window frame allow nois street heard clearli room day night draught could also felt come window the hotel restaur use breakfast rather expens room servic avail time day handi lot store restaur next street pop get food,0
9235,have laugh describ room delux doubl open door immedi face flight stair bed area negoti separ room swing cat bathroom equip ok pokey delux,0
9236,work desk space room realli usabl small,0
9237,size room cours london i slept even smaller room still i help find extrem annoy realli space suitcas minibar desk realli imposs use without feel contrain there nasti damp smell room the window rather old ok build draft come outsid pleasant thank heavi curtain help,0
9238,a littl cold night i find air condit regul morn my fault print small,0
9239,breakfast quit expens,0
9240,instruct switch heat air con could improv made readili avail alongsid hotel inform room,0
9241,no refriger room keep food i bought receptionist the lower ground floor room noisi poor insul i could hear peopl walk pavement no shower curtain veri small room,0
9242,the room besid housekeep store up loud hard sleep,0
9243,better qualiti toiletri even addit cost eg overnight toiletri moulton brown anoth qualiti make would save hassl bring,0
9244,no neg,0
9245,tini room view least made effort cheer place flower window look,0
9246,there seem huge commun difficulti we ask book two twin room possibl two singl duvet doubl bed acquir singl duvet seem difficult thing world achiev i lost count mani attempt took includ get two extra doubl duvet room variou doubl singl eventu two singl arriv two duvet cover put good except duvet cover sheet two cover subsequ request arriv given us put except one doubl by time the receptionist profus apologet offer us complimentari breakfast at breakfast ask coffe tea fruit tea we got coffe two fruit tea when i point mistak brought tea at point gave daughter i share tea when leav daughter phone recept ask could book taxi take us station arriv downstair receptionist said forgotten not good nearli miss train all quit tiresom,0
9247,the room small tire all need refurbish my initi room tini requir go stair get bed the quilt small bed i could hear peopl talk ask chang room given better room slightli larger appreci have stay better hotel london less,0
9248,veri small bed small shower light close showerhead toilet stuck around side shower small room boot also fire alarm go finish thing love,0
9249,noth could better,0
9250,the bathroom small foot awar much room,0
9251,no neg,0
9252,the offer includ breakfast you would rather buy full packag thi unexpect surpris,0
9253,the mattress hard could feel spring and corner handrail bath impract keep catch back,0
9254,bedroom small cupboard wrong place left small floor space bed english languag problem staff understand,0
9255,absolut noth neg say,0
9256,superior doubl couldn swing cat couldn even get dress without hit wall elbow quilt reach edg edg would fight two,0
9257,i lower ground floor could hear underground train not hotel though,0
9258,the bedroom realli cold singl glaze appar could turn radiat use air condit that explain us welcom pack room our room front hotel i disturb night sleep lot nois street also breakfast expens choos final chose delux room suppos bigger option tini the bedroom door even open fulli,0
9259,size room small even i upgrad room due maintain issu size bathroom also small hotel lobbi dark due origin dark wood wall requir light,0
9260,onli thing room littl small view brick wall pictur,0
9261,we charg much check took us receiv refund back we never receiv proper bill explain went wrong first place even sever time ask state payment,0
9262,what call superior doubl room box room i recommend stay want coupl day also seem arriv recept fill sob stori room order book amend even though prior warn given via courtesi call email recommend move sister hotel room we put bit fight say didnt want move want book end box room as walk away seem use trick anoth coupl arirv shortli claim room seem want book specif hotel arriv give sob stori room order how mani peopl tri it valu money mess around,0
9263,welcom recept great room small would like know standard doubl like howev ok night bathtub need bigger screen no mini fridg,0
9264,no open window view probabl downsid cold day honest i stay attend confer view import,0
9265,room far small coupl i ask larger room staff accomod improv minim new room,0
9266,the real issu us mattress could firmer comfort,0
9267,room upgrad basement room much larger bed i hate seen book room later discov origin person stay room complain given our room we trip no room case room smell smoke day staff aloof hade ask iron board come first day,0
9268,i found x bodi hair bathroom mine thi realli good,0
9269,small room money paid expect wouldn recommend reason we told arriv given free upgrad i hate think origin book consid improv,0
9270,on arriv told upgrad club room accord receptionist one largest room when got room small we bare enough room walk around bed we book superior room i hate think small would have said clean comfort,0
9271,room bathroom quit small issu spend much time floorboard creaki could hear guest upstair move around didn realli impact much stay though,0
9272,thi weekend book gift father law th birthday i saaid book i disappont know hour wait room room like box so whole point special weekend slightli shadow,0
9273,wa upgrad club room still minut couldn walk around bed paid famili room extra space around bed don tri check earli staff poor english,0
9274,our ground floor room small,0
9275,upon arriv shift sister hotel boiler problem the hotel rate four star rate two star the tv bad recept room servic left bodi cream shower gel first night the room extrem small closet space inadequ breakfast fair limit select,0
9276,room absolut tini despit told upgrad club room the toilet far small especi actual size shower the servic bar restaur beyond slow food bad,0
9277,check process long could extra staff busi period help room small much differ size standard london hotel room,0
9278,everyth els poor wine even cold room heat work sub zero februari night box box room swing cat,0
9279,i hate bathroom take shower hard room tini fit despit wasnt smallest room staff welcom,0
9280,size bed room recept staff attent tri check serv peopl i tri pay,0
9281,room small still everyth need didn realis much could squeez tiniest bathroom i ever seen,0
9282,the size room bit tight adult yet suffici good rest,0
9283,i approv staff remov plate tabl person still eat the british way plate remov time i found made experi meal uncomfort shame food love,0
9284,i didht luke room r tini didht like recept girl martha ask chang room ahe lie told overbook dont room speak manag suddenli washt overbook hotel chang room,0
9285,room aw hotel pull nice look lobbi boom your trap small box bare qualiti also hotel cancel first reserv i half way london i book anoth room wish i book differ hotel sign veri disappoint,0
9286,the bathroom clean enough the window well insul cold air kept creep the bathroom smell muski ventil work,0
9287,noth add,0
9288,mould around window window dirti also couldnt get safe wardrob bed amd side cabinet close,0
9289,room smaller expect bathroom cramp particular shower rubbish,0
9290,on arriv hotel room clean i disappoint also ruin even in say way dealt brilliant i extrem grate night manag staff made right soon could,0
9291,the room delux doubl main staircas potenti injuri lack space door room door staircas the window look acc ramp underground car park servic entranc restaur queensway make noisi insalubri delux word i would use,0
9292,there space bed hide prank girlfriend,0
9293,no neg,0
9294,bedroom small clean comfort nice bathroom small,0
9295,i think may london wide problem i also good hear i could hear tube room ground floor throughout night morn the room could bit cleaner i think turn around busi there seem constant flow guest must put staff pressur lack finish i expect hotel show differ london hotel there slight mix room the manag staff accommod resolv went beyond make right improv stay i would highli recommend hotel definit use next time i return london ani point i like simpli littl thing,0
9296,n a,0
9297,breakfast overpr got room small,0
9298,n a we stay long enough notic anyth like,0
9299,room nice small drink expens overpr,0
9300,the room small howev amount time spent realli didnt matter locat way import bed comfort spotlessli clean,0
9301,we problem pram lift avail us first floor stair nightmar follow step enter tini cramp bedroom not child friendli suitabl disabl access,0
9302,the doubl bed someth els the mattress extrem hard hardli slept the bedcov thin wide enough cover two peopl we would stay,0
9303,the thing could better floor room incred loud walk other fantast time,0
9304,creaki floor expect given age properti,0
9305,room small wardrob tini shower curtain meant bathroom floor got soak everi time shower wallpap appli corridor entir stay,0
9306,room tini hardli enough space walk round bed one side bed towel tire qualiti expect hotel,0
9307,unhappi describ luxuri room no room walk around bed amaz see squeez small space we would hate even slightli weight,0
9308,problem hold deposit hotel room stay second floor one side corridor bit small coupl stay smell smoke room,0
9309,i think wall insul good i could hear guy next room hang cloth snore earli morn,0
9310,room quit small could nt make water empti bath tini bathroom,0
9311,they call i arriv transfer anoth hotel mainten work i refus it took minut check my room delux upgrad club room small bathroom area m m sink small like larg soup plate hard adjust tube get warm water no phone signal room basement,0
9312,well staff quit rude got inform wrong even told girlfriend i order meant surpris food cold morn night interrupt twice staff,0
9313,the staff recept rude i check account leav go hotel seen charg accord polici i book the receptionist inform case go charg constantli tell first charg pre authoris he will listen frustrat bad start stay the room small i expect due centr london i appreci fact bed long enough go toilet pretti much imposs space they suppli kettl room tap bathroom small cannot fill kettl use showerhead not good,0
9314,window close properli freez night mattress aw duvet realli low qualiti duvet cover fit duvet linen fit mattress noisi corridor room bathroom tini staff nice,0
9315,arriv check move sister hotel due problem water heat stay hole trip insist go back room small ok london,0
9316,the temperatur room could adjust cold night higher temp room would better,0
9317,when i turn i put someon els room complain said room i book refurbish disappoint room end poor window stay open wedg open spoon singl size quit doubl bed,0
9318,unfortun painter work floor ever polit initi assign room step lead bed area also toilet tini appear room i book singl wardrob howev staff quickli offer anoth room,0
9319,book honour involuntarili transfer arriv associ hotel away adequ lack charact grand royal no prior consult unaccept,0
9320,small room bright light smoke alarm fixtur kept us night if need dark sleep request room bed away smoke alarm,0
9321,the recept staff suffici supervis inconsist resolv respond guest enquiri,0
9322,bit difficult get tube king cross london attract like harrod covent garden etc requir least one chang train room basement level bathroom realli small,0
9323,we lie arriv told tri call us mainten take place room that untru miss call realli ruin special weekend,0
9324,pillow bit flat,0
9325,the room small,0
9326,the size room tini particularli bathroom,0
9327,the room squeaki floorboard woke night occup walk around i let hotel know hope fix,0
9328,first room noisi extractor fan outsid i move thi done fuss quickli,0
9329,i got upgrad club room basic basement recommend get room it realli run kinda filthi it say non smoke hotel i constantli smell smoke room the shower realli small bed uncomfort,0
9330,i think guy work bar th feb night around pm problem i order drink serv custom ask twice drink said sit bring drink left min wait wast sinc serv custom continu bar even busi,0
9331,there problem secur system bedroom caus concern maintenc team friend,0
9332,when arriv sent anoth hotel room order we like sinc hotel lower standard room tini breakfast good especi coffe bad book but next day went back grand royal tell dissatisfact offer us upgrad room free breakfast rest stay we realli appreci gestur thank much,0
9333,bathroom bit tini,0
9334,the corridor small floor creak annoy,0
9335,the adminstr,0
9336,the room small steep step insid room the bed small special duvet small,0
9337,decor grubbi place our room club room bit small limit beer select theatr bar checkout slow background music recept dread,0
9338,shower great complain though didnt time drain clog shower tray fill water gross,0
9339,the staff book us unfriendli room realli tini hard even move room,0
9340,bar shut pm want relax nice surround finish even bar staff clearli told shut pull shutter abrupt,0
9341,hotel low scrupl phone hour check say want move paddington hotel due hot water system broken ask discount told would ask anoth guest move there problem hot water also superior doubl room small less window bed,0
9342,stair room got old first night didnt want move room couldnt control heat room got uncomfort hot night,0
9343,room bit smaller expect big deal,0
9344,room first night small hot air con work if i known room small i would paid better room thank got upgrad bigger room second night,0
9345,unorganis unprepar disrespect recept my room jey alway work the shower leak water the toilet seat uncomfort veri small noisi room unnecessari stair room the hall way like puzzl get room veri low secur recept night the host help bag understand tissu mean,0
9346,size room staff gener unfriendli,0
9347,when arriv two singl push togeth rather doubl i book remad bed us turn bed kingsiz could zipper togeth,0
9348,the size room doubl delux far small bath chip n rust shower went everywher bathroom due hardli shower protect the staff book us unfriendli smile help,0
9349,the price one night plu breakfast pound the room tini too small room breakfast room the receptionist help impolit,0
9350,the shower room small,0
9351,there lot stair even get front door a doorman would nice huge heavi suitcas,0
9352,room small,0
9353,i book singl room bit small i defin use hotel london averag twice month book doubl room the price competit night stay hotel great standard,0
9354,room small although room modern comparison old build pretti scruffi lot place finish carpet lot mark wall shabbi blind dirti door etc could realli refresh bathroom modern realli tini regularli stay london i stay,0
9355,the room size adequ bathroom small shape made difficult use small sink toilet,0
9356,they need chang prefer taxi servic,0
9357,room bit small help,0
9358,we room back hotel vehicl kept revers earli morn would woken beep,0
9359,noth,0
9360,no neg,0
9361,our room small the floorboard room made lot nois annoy made hard sleep the shower need curtain glass wall bathroom keep flood water shower,0
9362,room extrem small consid paid room myself partner kept bump tri walk around room due limit space layout,0
9363,noth,0
9364,rest room old room small extinct u sit toilet,0
9365,room small knew previou review look book howev even bathroom small much space move around two us no iron mini fridg room,0
9366,no neg,0
9367,room fine noth grand the barman particularli friendli mayb hour shift,0
9368,comfort room shower room bit small side,0
9369,the room clean comfort howev littl tight space make wonder small origin room,0
9370,i wonder gave upsolut auw motel room like cage lowest floor earth made wall room blow cold air even ac c freez also ac loud extrem loud bathroom noooooo heat system winter london c seriou deciev impertin even even sbd pay would stay accept apolog thebas room still sale make sure nobodi get sick cellar pin view window motel great view garbag soooo nice enjoy good morn think make room cellar sell room hotel like forget as i ask personel night chang room answer a no coz book kind room delux sure not room put garbag book com book com,0
9371,no neg,0
9372,i sure i grade hotel never actual stay call said boiler broken could i transfer differ hotel see day builder broken guest hotel perhap laid shift,0
9373,noth,0
9374,no neg,0
9375,the bathtub open bathroom total wet shower,0
9376,it issu stair room soon went door may suitabl troubl stair worth doubl check book check,0
9377,a small room adequ one night stay busi,0
9378,no neg,0
9379,small room,0
9380,the room given look anyth like room websit it tini shoe box modern decor howev clean newli furnish everyth need,0
9381,first room hot water they move check someon els room that person open door room woke sleep about min hotel employe came ask name obvious commun room switch also restaur open bar food terribl,0
9382,the room initi given ridicul small superior doubl room like closet howev upon complain staff give us differ room next day,0
9383,we arriv check pm check due system they offer us free drink hous when went bar anoth ppl sip free drink after well need glass prosecco chang wc head town upon return check delux room thi room although locat first floor window near ceil it basic semi basement open window either paint so get fresh air open door otherwis room good shower clean would stay defo st floor,0
9384,the bathroom howev luxuri gave unpleas sewag smell it major unpleas anyhow the fridg particular room loud point woke us night switch the heat air con unit seem effect need upgrad,0
9385,no neg,0
9386,the view room told bigger room told i would get bad view i see,0
9387,room small point make uncomfort stay the bar close earli no space drink dinner even bathroom tini,0
9388,no neg,0
9389,noth,0
9390,the room small dirti the wall dirti bed made cover wernt chang second day even though said chang stain in place bed definit chang the new towel dirti i go get chang i go back,0
9391,room quit small sleep okay,0
9392,room littl small part need decor renov,0
9393,littl complic reach room elev door i need pass corridor step howev staff offer help carri laguagg,0
9394,the singl room small i big suit case i absolut space walk,0
9395,no neg,0
9396,bar staff receptionist moodi border rude breakfast waitress howev friendli room size farcic ye cheap x room certainli advertis would book,0
9397,no neg,0
9398,room pretti tini if i partner would far small clean okay sometim thing miss bar dead room dine oh tv whilst larg hd,0
9399,room small look anyth like pictur portray book com,0
9400,shame room realli basement twin bare twin tini tini bathroom everyth got wet quit noisi slightli shabbi probabl due bit lick paint clean got sadli,0
9401,wifi servic poor log everi time they mix breakfast order twice place us basement despit request upper foor noisi the room servic poor use towel clean washroom floor bed sheet chang despit stain thi first hotel i experi life scale weigh luggag,0
9402,while room moder comfort small lack finess the sheet fit bed shower head appear work properli bathroom door close these small inconveni cost room i would expect,0
9403,the hotel staff made mistak date heathrow shuttl book arriv check date it i wait min ask hotel staff call shuttl compani realiz mistak i make last minut altern arrang heathrow airport nearli late flight,0
9404,broken thermastat smell drain told would superior doubl room standard appar hotel superior mean standard bed inadequ window ventil one seal window dirti small room,0
9405,room terribl small bathroom even smaller i think typic european hotel i u s accustom larger facil small two peopl also basement mean terribl view one window drafti leak wind night long caus person sleep nearest window freez,0
9406,unfriendli unhelp staff they inform variou question park neighbourhood watch new year firework actual advis us go trafalgar squar screen possibl watch,0
9407,bathroom littl small room plain compar lobbi good thought keep tone hotel,0
9408,no neg,0
9409,their room price bit steep even fine includ breakfast they includ breakfast charg pound per person might find expens one look total amount spent,0
9410,the size room realli small although upgrad us club room lower ground even window could see sky anyth els except wall air condit fix,0
9411,the cost smallest room ever london we ask end stay water replenish inform first day includ price unless club member we believ excess pound hour stay bottl water would includ the fruit nice touch remov left replac would nice leav follow day the basi hotel price seem grand entranc remain hotel date,0
9412,the shower curtain strang design featur,0
9413,asid breakfast restaur roomservic within hotel so make sure i eat return hotel hold someth eat,0
9414,the receptionist inver could train custom servic interperson skill the room bit small but clean tast,0
9415,the room realli small howev london obvious hotel cannot help,0
9416,nil,0
9417,the room nice lobbi no restaur bar even lobbi place sit it either sit tini room leav,0
9418,the room decidedli compact good way,0
9419,the two step stair room kind annoy okay bcz whole hotel awesom,0
9420,not recept staff friendli some even smile,0
9421,noth,0
9422,kettl tv malfunct but staff dealt problem extrem quickli effici,0
9423,the even night staff rude i ask doubl book fee,0
9424,i thought room small unimpress upgrad room select standard i expect star hotel,0
9425,no neg,0
9426,as mani guest said room quit small shower could longer glass partit avoid flood bathroom,0
9427,dure stay aircondit funtion properti also possibl open window,0
9428,small corridor lift smell mold,0
9429,heat two choic hot b cold the staff knew tell i woke three time night turn heat when i told said knew if i call would given portabl electr heater room small,0
9430,no neg,0
9431,no neg,0
9432,stay club room compact bathroom small howev good power shower clean,0
9433,room small bed comfort we doubl charg room onc address staff rectifi refund us immedi,0
9434,did like stair room led bathroom room small good job stay longer night,0
9435,the fact book stay hyde park got move paddington told call see park,0
9436,hotel look much fancier photo realiti hallway narrow claustrophob drain shower didnt work even warn clean ladi got discount mean pound two night meant room view opposit wall,0
9437,no bad experi room need bit tlc bring right standard clean tidi,0
9438,price i book last minut like save bit money,0
9439,no neg,0
9440,we could turn air condition said sinc winter time provid winter time well think peopl option room small blanket small two peopl,0
9441,no neg,0
9442,staff offer attract discount airport pick ask attent,0
9443,overcharg room bill check charg breakfast day arriv charg quot price breakfast command spoken english front hous staff difficult understand room access via step insid door,0
